Longitude,Latitude,datetime,UHI Index,building_area_25,building_area_50,building_area_100
-73.970555,40.76496,24-07-2021 15:08,1.004083911,678.6556576223777,4450.320517973416,18965.80977078562
-73.970515,40.76501167,24-07-2021 15:08,1.001920197,748.475720424266,4522.6646903552355,19233.99345055088
-73.97044333,40.76508833,24-07-2021 15:08,1.001920197,891.399661697893,4662.757930794968,19612.5231277838
-73.97039667,40.76514667,24-07-2021 15:08,1.004083911,940.5212788997435,4625.248897829081,19663.47970516977
-73.97035667,40.76521,24-07-2021 15:08,1.004083911,951.92899989234,4516.655721505759,19601.932584889146
-73.970315,40.76526833,24-07-2021 15:08,1.001920197,951.3954043849835,4481.4089430857475,19633.350261144675
-73.97026667,40.76532167,24-07-2021 15:08,1.001920197,868.3038856771266,4404.798050630918,19622.03040646613
-73.97022333,40.765375,24-07-2021 15:08,1.004083911,710.9086692554366,4298.050353257671,19471.52530576583
-73.970195,40.76541667,24-07-2021 15:08,1.004083911,580.0512887776691,4235.569829283127,19278.483227902965
-73.97016333,40.76544667,24-07-2021 15:08,1.008411341,491.7016777667158,4193.870766058528,19200.155118467337
-73.97012667,40.76546667,24-07-2021 15:08,1.008411341,425.1333972917676,4163.29336068004,19275.919124756343
-73.97008333,40.76549667,24-07-2021 15:09,1.004083911,384.57015457655996,4142.771686497043,19417.74509693295
-73.97004167,40.765515,24-07-2021 15:09,1.004083911,376.4735768686341,4137.16114596011,19604.18053932951
-73.96999333,40.76553,24-07-2021 15:09,1.006247626,399.78468223246574,4144.733502055316,19870.762628977085
-73.96993167,40.76552667,24-07-2021 15:09,1.006247626,460.8583617258148,4168.742457502692,20127.71986374178
-73.96986833,40.76546333,24-07-2021 15:09,1.004083911,595.6625839244953,4226.764500358824,20083.749255460127
-73.9698,40.76541167,24-07-2021 15:10,1.004083911,819.5977183301696,4363.639669486135,20162.27404806319
-73.96972333,40.76538667,24-07-2021 15:10,0.997592767,985.3417379822115,4566.52013499682,20232.294434319676
-73.96956333,40.76531833,24-07-2021 15:10,0.999756482,1115.3553702088955,5409.391458471353,20039.574695370895
-73.96948667,40.76528667,24-07-2021 15:10,0.999756482,1114.427115418387,5786.513914654823,19520.225386167596
-73.96939667,40.76525333,24-07-2021 15:10,0.997592767,1117.2280207547785,6035.976194611397,18710.568424156674
-73.96930667,40.76521667,24-07-2021 15:10,0.997592767,1117.0749770817158,6088.385195180239,17789.8818666737
-73.96912167,40.765155,24-07-2021 15:10,0.995429052,1129.1717761826408,6106.508537662644,16893.892945816955
-73.96904,40.76512667,24-07-2021 15:10,0.997592767,1133.5522533186336,5948.557945953751,17302.840715347083
-73.96890833,40.765105,24-07-2021 15:10,0.991101622,1169.5523970475833,5407.559607862153,17883.720688363876
-73.96886833,40.76507333,24-07-2021 15:10,0.991101622,1149.3278370033354,5106.188384315901,17947.639849064548
-73.96883833,40.76505333,24-07-2021 15:10,0.993265337,1138.2877688722142,4877.959084580671,17953.88824599095
-73.96873,40.76494333,24-07-2021 15:10,0.991221829,849.291579374662,3781.5166637337343,17711.211503908038
-73.968675,40.76493,24-07-2021 15:10,0.989058114,703.5328815467917,3434.0208219791734,17625.523943595927
-73.96852333,40.764885,24-07-2021 15:10,0.989058114,270.9841447640909,2931.4409475011234,17473.206625396262
-73.96843,40.764865,24-07-2021 15:10,0.989058114,75.84025780358837,2826.8916944819266,17476.17851062071
-73.96833,40.764845,24-07-2021 15:10,0.986894399,124.71100428411752,2832.521792943235,17560.666854585226
-73.968225,40.76482833,24-07-2021 15:10,0.986894399,382.9154671693175,2981.17422510135,17748.16838040116
-73.968125,40.76479667,24-07-2021 15:10,0.984730684,684.3936441446698,3313.160494078894,17904.58675629217
-73.96802833,40.76476333,24-07-2021 15:10,0.984730684,967.8923537131886,3918.5680423808717,18082.549264527563
-73.96792667,40.76473,24-07-2021 15:10,0.984730684,1236.5370457800875,4669.515118768295,18321.768478478243
-73.96782167,40.76469667,24-07-2021 15:10,0.984730684,1374.07238933441,5359.874101171629,18501.50339135689
-73.96772333,40.76464667,24-07-2021 15:10,0.982566969,1324.2174153937526,5881.794248028258,18099.721969526654
-73.96764333,40.76460833,24-07-2021 15:10,0.982566969,1298.9409078207152,6136.40964099059,17707.037964151157
-73.96755333,40.76456833,24-07-2021 15:10,0.984730684,1282.1130597478975,6192.148154719922,17879.461197415392
-73.96748167,40.76453,24-07-2021 15:10,0.984730684,1252.9548280811423,6178.721920381923,18428.39352849374
-73.967405,40.76448833,24-07-2021 15:10,0.984730684,1224.2090532851068,6164.704167642003,18881.029839937524
-73.96733667,40.76445833,24-07-2021 15:10,0.984730684,1215.5537492786607,6106.0986604569125,19225.516793583585
-73.96727667,40.76443,24-07-2021 15:10,0.986894399,1204.4065750351897,5893.47440705751,19505.460680155087
-73.967225,40.76440833,24-07-2021 15:10,0.986894399,1200.2633083054045,5643.458642286334,19682.565781992576
-73.96719,40.76438833,24-07-2021 15:10,0.984730684,1188.0506202801748,5426.6180482900745,19764.09838215419
-73.96715833,40.76437167,24-07-2021 15:10,0.984730684,1180.0908316654895,5218.217475807851,19792.868887104385
-73.96693167,40.76412333,24-07-2021 15:10,0.999996894,505.965708873273,4116.251665384585,18966.47469998022
-73.96693,40.76408833,24-07-2021 15:10,0.999996894,499.633955213686,4062.1440096878814,19004.839896902613
-73.96695667,40.76400833,24-07-2021 15:10,0.995669465,651.6240887816426,3985.6233563743044,19350.174784983963
-73.96697667,40.76396833,24-07-2021 15:10,0.99783318,751.0582077896199,3967.635125886607,19546.102369484517
-73.967,40.76393167,24-07-2021 15:10,0.99783318,823.8939356671303,3955.821812952922,19673.40445831257
-73.96702333,40.7639,24-07-2021 15:10,0.99783318,856.0546954255606,3919.5599020981003,19703.05113870729
-73.96704167,40.76387167,24-07-2021 15:10,0.99783318,857.5020239275275,3876.16701490072,19696.127638604703
-73.96718667,40.76374333,24-07-2021 15:10,1.015263105,812.100544987297,4114.343530900018,19826.497937430635
-73.96721,40.76370667,24-07-2021 15:10,1.015263105,732.9358336078408,4132.22993424583,19832.297724914293
-73.96723167,40.76367333,24-07-2021 15:10,1.00877196,655.4949307294115,4105.252943345202,19770.608181867425
-73.96725,40.76364,24-07-2021 15:10,1.00877196,582.2675403848175,4083.0880838636213,19624.325404887535
-73.96727,40.76362,24-07-2021 15:10,1.010935675,541.5962659808292,4093.6182042892224,19491.58661654136
-73.96740667,40.76349833,24-07-2021 15:10,1.00877196,562.160714575683,4150.8458873511245,18810.55878572203
-73.96752667,40.76339333,24-07-2021 15:10,1.010935675,857.7380700465649,4380.116785266392,19591.264776369368
-73.96754333,40.763375,24-07-2021 15:10,1.015263105,920.6631304800827,4407.920554277376,19698.190084699276
-73.96757,40.76335667,24-07-2021 15:10,1.015263105,1021.3919956191266,4430.3408648775,19807.45062979819
-73.96759167,40.76333,24-07-2021 15:10,1.015263105,1095.3518976358566,4432.798821533541,19872.895909706607
-73.96761333,40.76330333,24-07-2021 15:10,1.015263105,1143.2012744158733,4433.66830442268,19928.019580187007
-73.967645,40.76326833,24-07-2021 15:10,1.01309939,1179.1887800557956,4430.1748170053415,20046.868207802465
-73.967675,40.76323667,24-07-2021 15:11,1.01309939,1216.6231237396348,4397.379040548945,20160.58178627433
-73.96767667,40.76321333,24-07-2021 15:11,1.01309939,1167.6672472883931,4408.55595204758,20187.373992808083
-73.96769333,40.7632,24-07-2021 15:11,1.01309939,1194.5723659475414,4417.765231315495,20221.35822437614
-73.96772167,40.76302667,24-07-2021 15:11,1.017547026,657.22289627118,4032.413297383757,19916.395784230564
-73.96774333,40.76299667,24-07-2021 15:11,1.015383311,563.917912121595,3951.6897682374556,19743.42638147061
-73.96776,40.76296833,24-07-2021 15:11,1.015383311,488.8124763179529,3896.031389702727,19631.043656786715
-73.96777333,40.76294333,24-07-2021 15:11,1.015383311,432.48609110388503,3855.6553121870543,19563.39070175453
-73.96778667,40.762915,24-07-2021 15:11,1.015383311,377.87537536073347,3819.1361617601174,19550.479949626628
-73.967805,40.76289,24-07-2021 15:11,1.006728452,351.0108224598091,3795.5900088896374,19582.5042787175
-73.96782833,40.76286333,24-07-2021 15:11,1.006728452,344.47763207153105,3784.5263347668906,19667.922878229925
-73.96788,40.76282,24-07-2021 15:11,1.011055882,385.3154686810444,3807.950567433806,19957.43918085279
-73.967915,40.76278833,24-07-2021 15:11,1.011055882,449.07162281364106,3842.360063685192,20247.407946965774
-73.96806,40.76271833,24-07-2021 15:11,1.013219597,878.9086311440419,3785.521064354345,20746.108472645512
-73.96810667,40.76270167,24-07-2021 15:12,1.015383311,1062.0981970772787,3757.7065775255483,20715.487611419205
-73.96814333,40.76267833,24-07-2021 15:12,1.015383311,1211.4958060291326,3702.0455859838007,20693.04181240036
-73.968195,40.76265667,24-07-2021 15:12,1.011055882,1366.5034561603668,3665.3254626224834,20682.93075618019
-73.96822333,40.76260667,24-07-2021 15:12,1.013219597,1251.5960593232078,3817.89861122225,20673.852902762417
-73.96821667,40.762555,24-07-2021 15:12,1.015383311,1007.3284068718488,3898.597754430147,20677.07762195538
-73.96815667,40.76252167,24-07-2021 15:12,1.015383311,751.3759395953803,3903.96425739899,20648.77366374742
-73.96811167,40.76249667,24-07-2021 15:12,1.017547026,655.3278060744392,3960.998770112772,20618.394628584796
-73.96797333,40.76244833,24-07-2021 15:12,1.015383311,734.3907928525398,4043.202703734577,20597.33822585091
-73.96789667,40.76242,24-07-2021 15:12,1.015383311,944.4930806551838,4090.3197528734236,20512.264721245527
-73.96781667,40.76236667,24-07-2021 15:12,1.017547026,1343.3662200708359,4280.364471873177,20373.819203499952
-73.96773,40.76232333,24-07-2021 15:12,1.017547026,1690.0060729838099,4560.1662080418355,20287.366770068966
-73.967645,40.76225833,24-07-2021 15:12,1.015383311,1804.2767959144917,5183.724114117426,20164.14859840359
-73.96755667,40.76218667,24-07-2021 15:12,1.015383311,1653.9862682672049,5850.685974052745,19833.22550942898
-73.96745167,40.76212333,24-07-2021 15:12,1.015383311,1545.612487526165,6259.563256781742,19171.743300307066
-73.96723833,40.76202833,24-07-2021 15:12,1.015383311,1464.945727733652,6191.347130375132,18348.990848579375
-73.96715167,40.76197167,24-07-2021 15:12,1.013219597,1346.0505389049408,6105.916433622426,18510.461836880386
-73.96706833,40.76194,24-07-2021 15:12,1.013219597,1338.6448091082202,5862.92877835295,18878.27261182896
-73.96696333,40.76189,24-07-2021 15:12,1.015383311,1280.492939118439,5272.1846925417485,19045.040006157484
-73.966945,40.76187167,24-07-2021 15:12,1.011055882,1224.9136334384984,5110.06036897596,18990.314164921292
-73.966935,40.76186667,24-07-2021 15:12,1.011055882,1219.2586158207669,5039.92047359119,18981.539030083175
-73.96677167,40.761805,24-07-2021 15:12,1.011176088,976.2922345419082,4100.980908638818,18700.998668598444
-73.96667667,40.76176833,24-07-2021 15:12,1.009012373,715.9612530818692,3800.9265611434594,18621.47372903572
-73.96646,40.76168667,24-07-2021 15:12,1.009012373,445.33192956227117,3587.4238143843513,18901.08954336114
-73.96634667,40.76164833,24-07-2021 15:12,1.009012373,680.6360419917403,3700.9165399615904,19199.08345192002
-73.96623,40.76160167,24-07-2021 15:12,1.004684943,1093.030111978464,3999.964353879901,19432.385658543073
-73.96611833,40.76155,24-07-2021 15:12,1.004684943,1425.2084471926244,4529.955284895238,19601.117254274726
-73.966,40.76149333,24-07-2021 15:12,1.004684943,1499.8996577135877,5276.759901340278,19844.286926901907
-73.965885,40.76144667,24-07-2021 15:12,1.004684943,1489.7122549772093,5805.718366831876,20229.32834406496
-73.96577167,40.76138333,24-07-2021 15:12,1.000357514,1400.1708483410778,6040.653308515891,20573.464383347902
-73.96567167,40.76134167,24-07-2021 15:12,1.000357514,1385.8994225734339,6066.131560660815,21171.02808629157
-73.965575,40.7613,24-07-2021 15:12,1.000357514,1365.4859071025437,6089.536224394378,21747.61038352281
-73.96548833,40.76126667,24-07-2021 15:12,1.000357514,1366.0523908519267,6115.95595280705,22205.86511101036
-73.96540333,40.76123167,24-07-2021 15:12,1.002521229,1355.7381800061326,6139.272918057188,22508.544856738827
-73.96532667,40.76120167,24-07-2021 15:12,1.002521229,1353.7952002445127,6162.314834576349,22416.910788340792
-73.965255,40.76116667,24-07-2021 15:12,1.000357514,1321.8560714007522,6176.647475902928,21784.02681615483
-73.96517833,40.761115,24-07-2021 15:12,1.000357514,1259.6514935913272,6180.753103850621,20610.07160366034
-73.965115,40.76107167,24-07-2021 15:12,1.000357514,1224.9663865112511,6087.678553849253,19619.741842654097
-73.96506833,40.76103833,24-07-2021 15:12,1.000357514,1204.7225698250013,5955.582877625962,18879.733775880355
-73.96503,40.76101167,24-07-2021 15:12,1.000357514,1193.5179250270498,5834.477384797541,18336.08365692712
-73.96501167,40.76098167,24-07-2021 15:12,1.000357514,1172.6563300411237,5766.131538596242,17956.110853689228
-73.96493,40.760895,24-07-2021 15:12,0.998193799,1158.12292890451,5337.276424703164,17002.186121445455
-73.96490333,40.76088167,24-07-2021 15:12,0.998193799,1145.6910143385396,5177.997555794376,16787.915325689588
-73.964875,40.76086333,24-07-2021 15:12,1.002521229,1126.6310152595927,4990.434039711732,16524.86170922211
-73.964855,40.760845,24-07-2021 15:12,1.002521229,1114.9311739337354,4841.460486528287,16279.63973203488
-73.96483667,40.76083333,24-07-2021 15:12,1.002521229,1101.4704166755962,4709.68673485947,16054.31085890526
-73.96467333,40.76069167,24-07-2021 15:12,0.99615029,805.4227551027786,3347.6553837179463,14216.499305558646
-73.964625,40.76068333,24-07-2021 15:13,0.99615029,655.7717652136147,3033.786574275031,13712.984126233416
-73.964575,40.76067333,24-07-2021 15:13,0.998314005,508.7589375059816,2732.482280989635,13184.263279556559
-73.96452667,40.76066,24-07-2021 15:13,0.998314005,384.5257069002887,2462.5221017801914,12657.614222332144
-73.964475,40.760645,24-07-2021 15:13,0.993986575,264.81051979357164,2199.752550199011,12136.643684647168
-73.964415,40.76063,24-07-2021 15:13,0.993986575,141.11112226189607,1923.906032580429,11599.518157533283
-73.96434333,40.760605,24-07-2021 15:13,0.993986575,32.69861130233919,1627.5778336926323,11019.345065461539
-73.96420667,40.76057,24-07-2021 15:13,0.99182286,61.98786400756131,1222.7270360266023,10108.23634285952
-73.96410167,40.76053833,24-07-2021 15:13,0.99182286,122.50584395135394,1165.2861363236138,9559.264790013196
-73.96400833,40.76049333,24-07-2021 15:13,0.99182286,186.04761880262595,1238.4363262050606,9164.86384414146
-73.96391333,40.76044833,24-07-2021 15:13,0.99182286,228.83785484687255,1338.4764446038896,8800.577391286562
-73.96375833,40.76037833,24-07-2021 15:13,0.987495431,239.9229809781957,1584.7624332075036,8110.078926035199
-73.96368,40.76034833,24-07-2021 15:13,0.987495431,210.18728262614513,1666.8476744469936,7857.638870258074
-73.9636,40.76031833,24-07-2021 15:13,0.987495431,205.24793845151626,1691.6916925056457,7813.436294161611
-73.96351667,40.760285,24-07-2021 15:13,0.987495431,190.7914440874211,1766.362659116637,8018.446736306247
-73.96343167,40.76025333,24-07-2021 15:13,0.987495431,212.0324371574259,1887.521467351788,8492.815678404924
-73.96334833,40.76022333,24-07-2021 15:13,0.987495431,279.3758198470053,2061.1817008738662,8951.034550599572
-73.963175,40.76015167,24-07-2021 15:13,0.987495431,351.3383535001143,2306.963407302803,9924.58078255126
-73.96309,40.76011667,24-07-2021 15:13,0.987495431,367.4552241622302,2510.006498188218,10170.321070580145
-73.963005,40.76007833,24-07-2021 15:13,0.987495431,398.25615180475205,2703.142351280471,10143.346810316796
-73.96291667,40.76003833,24-07-2021 15:13,0.985331716,431.5397372494983,2792.6484367873936,10007.36538707243
-73.96282333,40.75999,24-07-2021 15:14,0.985331716,494.96040041159426,2929.6966864256883,9987.879709882749
-73.96272667,40.75995167,24-07-2021 15:14,0.987495431,507.9427033845335,2957.3924170007313,9988.439678724555
-73.96262667,40.759905,24-07-2021 15:14,0.987495431,554.0888714088044,3040.7647231612978,10118.757061934324
-73.96253167,40.75985833,24-07-2021 15:14,0.987495431,609.7276267486752,2969.5895376003646,10494.322779279122
-73.96244,40.75981333,24-07-2021 15:14,0.987495431,664.0578368146657,2779.9206148901185,10549.088655966898
-73.96201,40.75964667,24-07-2021 15:14,0.987495431,135.7840268426395,1913.0539566579168,9104.091312272483
-73.96193667,40.75962,24-07-2021 15:14,0.987495431,104.35263805035835,1921.517866919055,8843.117589390979
-73.96186667,40.75959333,24-07-2021 15:14,0.983168001,156.60466949233867,1865.8951828239406,8610.291504782519
-73.96179333,40.759565,24-07-2021 15:14,0.983168001,265.20967458698857,1794.3763397085493,8405.449523400534
-73.96164,40.75950333,24-07-2021 15:14,0.983288207,591.8115740219137,1893.0149463453104,8106.488929025596
-73.96156167,40.75948167,24-07-2021 15:14,0.983288207,642.6773931293445,2001.800386078047,7946.110764209497
-73.96140667,40.75943333,24-07-2021 15:14,0.978960778,692.2675861851868,2129.177373234016,7610.122876529707
-73.96133167,40.75941667,24-07-2021 15:14,0.978960778,635.97037124793,2068.410250657967,7479.072735697753
-73.961245,40.75939167,24-07-2021 15:14,0.978960778,542.7051396319974,2011.619443586295,7397.474638383608
-73.96116,40.759365,24-07-2021 15:14,0.978960778,463.9183002077891,1963.7193218987127,7452.208599688619
-73.96098333,40.7593,24-07-2021 15:14,0.978960778,135.42339595890454,1835.3980291756855,8072.55042470595
-73.960885,40.75925833,24-07-2021 15:14,0.976797063,32.87095303773636,1776.6799076837206,8344.502064181741
-73.960785,40.759215,24-07-2021 15:14,0.976797063,0.0,1625.421356107162,8318.268279756016
-73.96059333,40.75910833,24-07-2021 15:14,0.976797063,0.0,1639.8055078138948,7670.921002557493
-73.9604,40.75901167,24-07-2021 15:14,0.974633348,46.09108412165537,1914.1085528898077,7385.189156338687
-73.96030833,40.75897167,24-07-2021 15:14,0.972469633,123.52748845995049,1989.664262733556,7607.161801025093
-73.96022833,40.75893833,24-07-2021 15:14,0.972469633,189.12868738677378,1942.8823541152567,7664.495801598653
-73.96006,40.758855,24-07-2021 15:14,0.972469633,333.44417109863866,1737.280053555215,8065.966308889814
-73.96001,40.75881833,24-07-2021 15:14,0.972469633,354.04846450134596,1734.6175929503431,8159.190958789519
-73.959925,40.75880833,24-07-2021 15:14,0.979080984,217.16928726992202,1504.924486012133,8051.732372502104
-73.95988167,40.75879667,24-07-2021 15:15,0.979080984,165.29659746052766,1444.441373097381,7964.409289826142
-73.95982667,40.75879167,24-07-2021 15:15,0.979080984,93.03586549544275,1325.529099962428,7816.680681879034
-73.959775,40.758795,24-07-2021 15:15,0.979080984,35.90199040417306,1161.4130610577351,7688.153598141331
-73.95973333,40.75881,24-07-2021 15:15,0.974753554,4.751448024200778,961.7588083712842,7626.446766655534
-73.959675,40.75884333,24-07-2021 15:15,0.974753554,0.0,640.7886056821194,7489.982992676218
-73.959615,40.75888833,24-07-2021 15:15,0.976917269,0.0,316.1178162695364,7108.3226488457785
-73.95957833,40.75893667,24-07-2021 15:15,0.976917269,0.0,103.35275037361198,6579.2246934230825
-73.95954667,40.75898167,24-07-2021 15:15,0.972589839,0.0,15.104180877103534,6081.113170417479
-73.959535,40.75901,24-07-2021 15:15,0.972589839,0.0,11.080451790953923,5833.596734017429
-73.95945667,40.759105,24-07-2021 15:15,0.976917269,0.0,176.50836942086747,4895.141442142696
-73.959415,40.75912833,24-07-2021 15:15,0.976917269,0.0,273.976166841034,4545.246439366556
-73.95937833,40.75913167,24-07-2021 15:15,0.976917269,0.0,325.59022382552655,4344.039586951178
-73.95934333,40.75913167,24-07-2021 15:15,0.974753554,0.0,365.26724884671347,4180.287111639964
-73.95927833,40.759145,24-07-2021 15:15,0.979080984,0.0,448.6255314002886,3804.638882656125
-73.95923833,40.75919667,24-07-2021 15:15,0.983408414,0.0,559.641954077335,3351.398469878884
-73.95916833,40.75928833,24-07-2021 15:15,0.983408414,0.0,739.9351372145337,3122.1339044007386
-73.95914333,40.75932667,24-07-2021 15:15,0.983408414,0.0,802.3157513247579,3316.7668108857492
-73.959125,40.75936333,24-07-2021 15:15,0.983408414,2.1459144596122517,869.9999935282265,3681.2945453744273
-73.95911,40.75939667,24-07-2021 15:15,0.981244699,13.506525553979138,929.8695411467585,4068.1596507071927
-73.95909333,40.75942333,24-07-2021 15:15,0.981244699,22.333439249763796,980.3944743245959,4395.965999402795
-73.95906833,40.75945167,24-07-2021 15:15,0.983408414,22.461115002520923,1032.9535726990123,4752.6765290814465
-73.95904833,40.75947833,24-07-2021 15:15,0.983408414,22.879474766007768,1085.5895645786495,5092.696680142924
-73.95903167,40.75949667,24-07-2021 15:15,0.987735844,18.04475106196925,1109.630074756235,5325.740851691926
-73.95897167,40.75956,24-07-2021 15:15,0.992063273,6.92117002027077,1130.5364696651918,6054.852329460535
-73.95891333,40.75961833,24-07-2021 15:15,0.992063273,23.467544707489225,1090.2163841501708,6657.497294480491
-73.95888,40.75965667,24-07-2021 15:15,0.992063273,37.628598363677284,1122.7179550625358,7020.728668438916
-73.95883833,40.75970167,24-07-2021 15:15,0.998554418,42.80463215769177,1243.38785948338,7371.924647054033
-73.9588,40.75974833,24-07-2021 15:15,0.998554418,35.773103752907765,1416.9588912655822,7556.186706870945
-73.95876667,40.75979333,24-07-2021 15:15,1.000838339,21.655064884495157,1624.3885364505018,7601.044409692935
-73.95873167,40.759835,24-07-2021 15:15,1.000838339,5.844417985669119,1841.4148950983126,7713.189042997479
-73.95866667,40.75992333,24-07-2021 15:15,0.998674624,57.31386586415632,2270.5244113672215,8356.065303722966
-73.95863333,40.75997,24-07-2021 15:15,0.996510909,112.99252513112216,2511.6035600497553,8819.392930404436
-73.95856667,40.76006167,24-07-2021 15:15,0.99218348,228.16022936004225,2889.631000850229,9602.088370730553
-73.95851667,40.76011667,24-07-2021 15:15,0.99218348,325.9521507796046,3039.8129232418087,9977.461007275193
-73.95846667,40.76017667,24-07-2021 15:16,0.99218348,386.8264223839132,3082.331952967943,10435.230094690069
-73.95842167,40.760235,24-07-2021 15:16,0.99218348,407.3471791271237,3086.709091609583,11000.797409855311
-73.95838167,40.76028333,24-07-2021 15:16,0.98785605,384.32881890096405,3093.3294843486437,11566.825346023565
-73.95834167,40.76032833,24-07-2021 15:16,0.98785605,345.79530372209774,3120.3751383088083,12021.018011512451
-73.95830167,40.76036667,24-07-2021 15:16,0.98785605,296.3850160132638,3153.8637909462796,12170.056999836015
-73.958265,40.76040167,24-07-2021 15:16,0.98785605,276.4749502782122,3183.018244781891,12183.09508317689
-73.95823333,40.76044,24-07-2021 15:16,0.985692335,280.27964881679947,3236.5932914520017,12203.700833971927
-73.95819833,40.76048833,24-07-2021 15:16,0.985692335,317.7038959476099,3322.3767311737083,12192.566250824277
-73.95817333,40.76052833,24-07-2021 15:16,0.98352862,380.42190825324093,3405.8034487802947,12243.307855582796
-73.95814833,40.76056833,24-07-2021 15:16,0.98352862,479.227886733816,3464.3944519069073,12414.638494601475
-73.95812167,40.76060833,24-07-2021 15:16,0.98352862,579.4873669996249,3525.991967539262,12662.693422630893
-73.95809667,40.76064833,24-07-2021 15:16,0.98352862,655.914459591713,3601.689471595997,12919.5835564686
-73.95807667,40.76069167,24-07-2021 15:16,0.98352862,687.7780292236919,3664.0328359851005,13170.36735207362
-73.958055,40.76072833,24-07-2021 15:16,0.98352862,703.830355600967,3723.3897175853513,13324.660115609631
-73.958015,40.76080833,24-07-2021 15:16,0.98352862,646.1816745712296,3874.1075911631433,13721.2825990071
-73.95800333,40.760835,24-07-2021 15:16,0.98352862,612.6427956114119,3869.836766352747,13877.615603579037
-73.95799333,40.76087833,24-07-2021 15:16,0.98352862,538.9979942929432,3800.0598306238485,14180.081616005407
-73.95799333,40.76089,24-07-2021 15:17,0.981364905,516.5472671493945,3770.3575439677097,14267.893801405762
-73.95795833,40.76101333,24-07-2021 15:17,0.97920119,325.39759174500045,3202.041275230289,15170.603061300895
-73.957685,40.761,24-07-2021 15:17,0.985692335,583.7064340430398,3022.972182231698,15064.729867164942
-73.95767167,40.76103833,24-07-2021 15:17,0.985692335,428.97302744753114,2881.3293955144454,15362.876971622736
-73.95765,40.76107667,24-07-2021 15:17,0.985692335,285.14515315361854,2776.8796247303567,15654.025128796591
-73.95762833,40.76112167,24-07-2021 15:17,0.990019765,162.08780287986264,2688.1503347215084,16054.385170973503
-73.95760167,40.761165,24-07-2021 15:17,0.990019765,113.33609007491626,2657.843692146687,16475.72597241429
-73.95754,40.76128833,24-07-2021 15:17,0.985812541,297.6305162854571,2784.9549509255226,17289.696939392652
-73.95753,40.76133167,24-07-2021 15:17,0.985812541,346.7423831350845,2883.216009844104,17350.274142316932
-73.95751667,40.76136667,24-07-2021 15:17,0.983648827,396.1009743431756,3000.390004007229,17327.83580076402
-73.95750833,40.76139667,24-07-2021 15:17,0.983648827,421.6651141261126,3100.8144274322026,17283.812887576627
-73.95749833,40.76142667,24-07-2021 15:17,0.983648827,445.5228718178446,3234.204814383803,17221.613005995656
-73.95748667,40.76144833,24-07-2021 15:17,0.983648827,475.1194225201171,3337.076495659565,17144.728133599892
-73.95748167,40.76146333,24-07-2021 15:17,0.983648827,483.9193820664981,3391.1815301089982,17101.130619877422
-73.95738833,40.76166833,24-07-2021 15:17,0.983648827,586.0393156372603,3666.4273163297853,16361.150665551966
-73.95738167,40.761725,24-07-2021 15:17,0.987976256,495.8135056822999,3606.09706189214,16282.649887445965
-73.95735,40.76177833,24-07-2021 15:17,0.987976256,481.61884176581117,3601.4715257084504,16187.703569140504
-73.95731833,40.76183,24-07-2021 15:17,0.983648827,461.7705698942106,3578.0042892062465,16251.538652193383
-73.957275,40.76188667,24-07-2021 15:17,0.983648827,410.99097951015824,3544.648202705066,16448.76526149774
-73.95723167,40.761945,24-07-2021 15:17,0.987976256,309.03813452312306,3510.4469731456406,16556.18787161937
-73.95718167,40.76200167,24-07-2021 15:17,0.987976256,242.2538135506407,3461.790900629522,16331.525304021692
-73.957135,40.762055,24-07-2021 15:17,0.983648827,220.2164287809489,3267.2505528631837,15901.49739593894
-73.95709167,40.76210333,24-07-2021 15:17,0.983648827,234.77887791458755,2976.2692960041186,15418.682377076908
-73.95705,40.76214833,24-07-2021 15:17,0.985812541,301.3317887954504,2650.3725444537645,14977.816081695757
-73.95691667,40.762355,24-07-2021 15:17,0.985812541,164.45651242321085,1643.393412051938,12391.519834048755
-73.95687,40.76241833,24-07-2021 15:17,0.985812541,88.95824813030373,1538.3013525597903,11665.122950773055
-73.95682,40.76248333,24-07-2021 15:17,0.985812541,34.42432742996871,1360.1663527204166,11025.310970330958
-73.95677333,40.76254667,24-07-2021 15:17,0.985812541,17.33769598922955,1198.8476170434271,10553.146639469674
-73.95667833,40.76265833,24-07-2021 15:17,0.987976256,0.0,1054.7872539842115,9788.092786905805
-73.95663833,40.76270333,24-07-2021 15:17,0.992303686,0.0,982.6221062805656,9461.375558767373
-73.95661,40.76273667,24-07-2021 15:17,0.992303686,0.0,937.3498277789595,9251.472155881067
-73.95656667,40.76278833,24-07-2021 15:17,0.992303686,0.0,836.3595397349762,9139.98164593381
-73.95649333,40.76292,24-07-2021 15:17,1.009613405,0.0,749.4374564842102,9188.009623011876
-73.95651833,40.76295333,24-07-2021 15:17,1.009613405,16.7595197693417,901.6510007352834,9464.161825726327
-73.95656667,40.76298167,24-07-2021 15:17,1.009613405,78.31438035450064,1162.6773300183272,9883.873614166132
-73.95670333,40.76303333,24-07-2021 15:17,1.005285975,304.25691750515307,1899.9097260833255,11086.040504980272
-73.95678,40.76306833,24-07-2021 15:17,1.005285975,487.7247102747412,2376.4449791161323,11746.312372561599
-73.95685833,40.76311167,24-07-2021 15:17,1.00312226,724.7293550770245,2900.204294945205,12196.96148518441
-73.956945,40.763155,24-07-2021 15:17,1.00312226,940.8580976251008,3450.2168288538624,12803.318171020403
