,Longitude,Latitude,datetime,UHI Index,building_area_25,building_area_50,building_area_100,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B11,B12
2871,-73.926045,40.83879667,24-07-2021 15:44,1.001439371,0.0,0.0,1006.1124014513993,1481.0,963.5,1106.0,1218.0,1298.0,1777.0,2323.0,2141.0,2169.0,1833.0,1387.5
2872,-73.926025,40.83883167,24-07-2021 15:44,1.007930516,0.0,0.0,852.443991482379,1481.0,963.5,1106.0,1218.0,1298.0,1777.0,2323.0,2141.0,2169.0,1833.0,1387.5
2873,-73.92601333,40.83885333,24-07-2021 15:44,1.007930516,0.0,0.0,765.0620724241699,1481.0,963.5,1106.0,1218.0,1298.0,1777.0,2323.0,2141.0,2169.0,1833.0,1387.5
2874,-73.925925,40.838995,24-07-2021 15:44,1.010214437,0.0,0.0,228.0826193204246,1481.0,745.5,836.5,721.0,1133.0,2162.5,2570.0,2603.0,2561.0,1739.5,1197.0
2875,-73.92589833,40.839055,24-07-2021 15:44,1.010214437,0.0,0.0,50.97961354503742,1481.0,745.5,836.5,721.0,1133.0,2162.5,2570.0,2603.0,2561.0,1739.5,1197.0
2876,-73.92584333,40.83917833,24-07-2021 15:44,1.018869297,0.0,0.0,47.78697919509791,1481.0,941.0,1112.0,1157.0,1520.5,2275.0,2645.0,2645.0,2531.5,2006.5,1555.5
2877,-73.925805,40.839235,24-07-2021 15:44,1.014541867,0.0,0.0,133.5687325747677,1481.0,941.0,1112.0,1157.0,1520.5,2275.0,2645.0,2645.0,2531.5,2006.5,1555.5
2878,-73.925765,40.83928833,24-07-2021 15:44,1.014541867,0.0,0.0,247.38341963816583,1280.0,1510.0,1718.0,1666.0,1582.0,1941.5,2027.0,2272.0,2321.0,2186.0,1664.0
2879,-73.925725,40.83934667,24-07-2021 15:44,1.018869297,0.0,0.0,381.9330883840066,1280.0,1879.0,2087.0,2158.0,1920.0,2209.0,2434.0,2629.0,2485.5,2511.0,2182.5
2880,-73.92569833,40.83940333,24-07-2021 15:44,1.018869297,0.0,0.0,474.0972403087425,1280.0,1071.5,1128.5,1150.0,1920.0,2209.0,2434.0,1979.0,2485.5,2511.0,2182.5
2881,-73.92566167,40.83946333,24-07-2021 15:44,1.016705582,0.0,0.0,606.3041254511242,1280.0,1467.0,1494.0,1660.0,1920.0,2209.0,2434.0,2018.0,2485.5,2511.0,2182.5
2882,-73.92562333,40.83952667,24-07-2021 15:44,1.016705582,0.0,0.0,737.869961476287,1280.0,1569.0,1645.0,1954.0,1935.5,2081.5,2201.5,2231.0,2282.0,2499.0,2312.5
2883,-73.92554667,40.83966,24-07-2021 15:44,1.010214437,0.0,0.0,944.29413757663,992.0,984.0,1147.0,1223.0,1311.0,1654.5,1758.5,1831.0,1788.5,1802.5,1676.5
2884,-73.92551,40.83973,24-07-2021 15:44,1.012378152,0.0,0.0,977.4011437474514,992.0,1187.0,1309.0,1445.0,1449.0,1716.5,1876.0,1816.0,1905.0,1874.0,1682.0
2885,-73.92546667,40.83980333,24-07-2021 15:44,1.012378152,0.0,0.0,963.404777756916,1003.5,1256.0,1482.0,1517.0,1449.0,1716.5,1876.0,1820.0,1905.0,1874.0,1682.0
2886,-73.92542667,40.83987667,24-07-2021 15:44,1.016705582,0.0,0.0,899.9794445290453,1003.5,1506.0,1494.0,1713.0,1594.0,1823.0,2027.5,1952.0,1917.5,1918.5,1690.5
2887,-73.92538167,40.83993667,24-07-2021 15:44,1.016705582,0.0,0.0,863.0919964959951,1003.5,1506.0,1494.0,1713.0,1594.0,1823.0,2027.5,1952.0,1917.5,1918.5,1690.5
2888,-73.92535,40.83998833,24-07-2021 15:44,1.016705582,0.0,0.0,804.137902118362,1003.5,1328.0,1334.0,1536.0,1509.5,1660.0,1692.5,1696.0,1739.5,1849.0,1684.5
2889,-73.92532667,40.84002833,24-07-2021 15:44,1.016705582,0.0,0.0,740.9663357471064,1003.5,1328.0,1334.0,1536.0,1509.5,1660.0,1692.5,1696.0,1739.5,1849.0,1684.5
2890,-73.92531,40.840055,24-07-2021 15:44,1.018869297,0.0,0.0,693.5466609850092,1003.5,1243.0,1373.0,1475.0,1529.5,1957.0,2288.5,1950.0,2229.5,1853.5,1486.0
2891,-73.92547167,40.84012167,24-07-2021 15:44,1.014541867,0.0,0.0,63.99813872568603,1003.5,858.5,934.5,1037.0,1463.0,2375.5,2699.0,2262.0,2720.5,1954.5,1416.0
2892,-73.92551833,40.84010833,24-07-2021 15:44,1.010214437,0.0,0.0,8.46122033474073,1003.5,858.5,934.5,1037.0,1463.0,2375.5,2699.0,2262.0,2720.5,1954.5,1416.0
2893,-73.92561333,40.84011333,24-07-2021 15:44,1.010214437,0.0,0.0,0.0,1139.5,1140.0,1298.0,1257.0,1643.0,1974.0,2103.5,1917.0,2192.0,2018.0,1782.0
2894,-73.92569167,40.84011833,24-07-2021 15:44,1.010214437,0.0,0.0,0.0,1139.5,1140.0,1298.0,1257.0,1643.0,1974.0,2103.5,1917.0,2192.0,2018.0,1782.0
2895,-73.92579167,40.84012,24-07-2021 15:45,1.010214437,0.0,0.0,0.0,1139.5,1139.0,1265.0,1356.0,1643.0,1974.0,2103.5,2002.0,2192.0,2018.0,1782.0
2896,-73.925885,40.84012,24-07-2021 15:45,0.999395863,0.0,0.0,0.0,1139.5,1259.0,1494.0,1565.0,1783.5,1997.0,2061.0,1925.0,2087.0,2016.0,1838.0
2897,-73.92612333,40.84015667,24-07-2021 15:45,1.003723292,0.0,0.0,0.0,1139.5,1544.0,1703.0,1742.0,1493.0,1841.0,1958.5,2107.0,1979.5,1886.0,1558.0
2898,-73.92618,40.84016667,24-07-2021 15:45,1.003723292,0.0,0.0,0.4840018959161455,1139.5,1322.0,1458.0,1548.0,1493.0,1841.0,1958.5,1750.0,1979.5,1886.0,1558.0
2899,-73.92621667,40.840175,24-07-2021 15:45,1.003723292,0.0,0.0,8.026656210499501,1139.5,1322.0,1458.0,1548.0,1493.0,1841.0,1958.5,1750.0,1979.5,1886.0,1558.0
2900,-73.926245,40.84018333,24-07-2021 15:45,1.001559577,0.0,0.0,21.80305664348955,1139.5,1322.0,1458.0,1548.0,1493.0,1841.0,1958.5,1750.0,1979.5,1886.0,1558.0
2901,-73.92632833,40.84023167,24-07-2021 15:45,0.999395863,0.0,0.0,205.4227686125521,1062.0,1002.0,1016.0,1116.0,1849.0,2257.5,2373.0,1761.0,2510.0,2558.0,2216.0
2902,-73.92633667,40.84026333,24-07-2021 15:45,0.999395863,0.0,0.0,338.45910035743026,1062.0,1002.0,1016.0,1116.0,1849.0,2257.5,2373.0,1761.0,2510.0,2558.0,2216.0
2903,-73.92631667,40.84029,24-07-2021 15:45,0.999395863,0.0,0.0,389.8184740394397,1062.0,1002.0,1016.0,1116.0,1849.0,2257.5,2373.0,1761.0,2510.0,2558.0,2216.0
2904,-73.92628667,40.84033,24-07-2021 15:45,0.999395863,0.0,0.0,484.6522887371426,1062.0,1630.0,1941.0,1916.0,1849.0,2257.5,2373.0,2463.0,2510.0,2558.0,2216.0
2905,-73.92626167,40.84037833,24-07-2021 15:45,0.999395863,0.0,0.0,676.2729466468755,1062.0,1630.0,1941.0,1916.0,1849.0,2257.5,2373.0,2463.0,2510.0,2558.0,2216.0
2906,-73.92623167,40.84042833,24-07-2021 15:45,0.999395863,0.0,0.0,835.3445749885921,1199.0,971.5,1009.5,1041.0,1375.0,1756.5,1881.0,1766.0,1865.0,2143.5,1970.5
2907,-73.92620667,40.84048167,24-07-2021 15:45,0.997232148,0.0,0.0,981.4315302824712,1199.0,971.5,1009.5,1041.0,1375.0,1756.5,1881.0,1766.0,1865.0,2143.5,1970.5
2908,-73.92617667,40.84053167,24-07-2021 15:46,0.997232148,0.0,0.0,1101.1759743699786,1199.0,950.5,1136.0,1124.0,1375.0,1756.5,1881.0,2430.0,1865.0,2143.5,1970.5
2909,-73.92614833,40.84058,24-07-2021 15:46,0.999395863,0.0,0.0,1233.108919176017,1199.0,836.5,970.5,1035.0,1375.0,1756.5,1881.0,1362.0,1865.0,2143.5,1970.5
2910,-73.92611667,40.84063,24-07-2021 15:46,0.999395863,0.0,0.0,1345.128973657543,1199.0,873.0,1044.5,1074.0,2191.0,2387.0,2449.5,1610.0,2372.5,2657.5,2566.5
2911,-73.92609167,40.84068,24-07-2021 15:46,0.992904718,0.0,0.0,1484.0699325104706,1199.0,1454.0,1541.0,1766.0,2191.0,2387.0,2449.5,2061.0,2372.5,2657.5,2566.5
2912,-73.92606167,40.840725,24-07-2021 15:46,0.992904718,0.0,0.0,1618.4237806674082,1199.0,659.0,735.0,784.0,1475.5,1442.0,1577.0,1054.0,1610.0,1764.0,1520.5
2913,-73.92603167,40.84077333,24-07-2021 15:46,0.992904718,0.0,0.130652377800397,1852.2115428954985,1199.0,624.5,735.0,748.5,1157.5,1195.5,1295.0,1039.0,1287.5,1699.0,1601.5
2914,-73.925995,40.84082333,24-07-2021 15:46,0.992904718,0.0,4.898399853952603,2118.3614450849896,1199.0,624.5,735.0,748.5,1157.5,1195.5,1295.0,1039.0,1287.5,1699.0,1601.5
2915,-73.92596,40.84087333,24-07-2021 15:46,0.992904718,0.0,13.656394443681735,2421.747398299184,1199.0,789.5,943.5,994.0,1157.5,1195.5,1295.0,1191.0,1287.5,1699.0,1601.5
2916,-73.925925,40.84092,24-07-2021 15:46,0.992904718,0.0,18.52915957859705,2718.4476505254192,1199.0,789.5,943.5,994.0,1157.5,1195.5,1295.0,1191.0,1287.5,1699.0,1601.5
2917,-73.925895,40.84096833,24-07-2021 15:46,0.992904718,0.0,24.852113049819323,2944.562473252397,1450.0,1478.0,1527.0,1730.0,1719.5,1678.0,1679.0,1862.0,1784.5,2281.0,2164.5
2918,-73.92586,40.84102,24-07-2021 15:46,0.992904718,0.0,18.95071144359273,3144.7273796685863,1450.0,906.0,933.5,934.5,1719.5,1678.0,1679.0,1232.0,1784.5,2281.0,2164.5
2919,-73.92585333,40.84107,24-07-2021 15:46,0.992904718,0.0,60.32316566342148,3457.3722348444044,1450.0,1257.0,1411.0,1413.0,1719.5,1678.0,1679.0,1843.0,1784.5,2281.0,2164.5
2920,-73.92581833,40.84111833,24-07-2021 15:46,0.992904718,0.0,53.62183543661318,3882.511500262315,1450.0,1257.0,1411.0,1413.0,1719.5,1678.0,1679.0,1843.0,1784.5,2281.0,2164.5
2921,-73.925755,40.84122167,24-07-2021 15:46,0.992904718,0.0,239.64138870070695,4640.248456742286,1450.0,1108.0,1110.0,1440.0,2135.0,2266.5,2431.5,1814.0,2332.0,3042.5,2738.0
2922,-73.92569,40.841355,24-07-2021 15:46,0.988577288,21.203454746820853,752.3299093603381,6043.850474389756,1450.0,1182.0,1134.0,1445.0,1539.5,2298.0,2458.5,2188.0,2576.0,2574.0,2240.5
2923,-73.925665,40.84139,24-07-2021 15:46,0.986413573,55.52187333386315,826.4333152413982,6382.011966140817,1450.0,1182.0,1134.0,1445.0,1539.5,2298.0,2458.5,2188.0,2576.0,2574.0,2240.5
2924,-73.92562167,40.84146333,24-07-2021 15:46,0.986413573,151.31299188275898,1025.3074769657028,7142.3062777204705,1450.0,941.0,996.5,943.5,1539.5,2298.0,2458.5,2326.0,2576.0,2574.0,2240.5
2925,-73.92559667,40.84149667,24-07-2021 15:46,0.986413573,194.03967413235108,1178.4330338059808,7559.807194413635,1376.0,1402.0,1571.0,1631.0,2012.0,2335.0,2432.5,2176.0,2499.5,2581.5,2455.5
2926,-73.92557833,40.84152667,24-07-2021 15:46,0.990741003,235.80465847103753,1351.5228739701215,7916.104929251028,1376.0,1402.0,1571.0,1631.0,2012.0,2335.0,2432.5,2176.0,2499.5,2581.5,2455.5
2927,-73.92556333,40.84154667,24-07-2021 15:46,0.990741003,257.8491395955674,1477.3859740195967,8161.476100529858,1376.0,1402.0,1571.0,1631.0,2012.0,2335.0,2432.5,2176.0,2499.5,2581.5,2455.5
2928,-73.92549333,40.84177667,24-07-2021 15:46,0.997352354,504.2986028308874,2742.953219341461,9470.342121210157,1419.0,1578.0,1703.0,1831.0,1690.0,1741.0,1856.0,2079.0,1954.0,2305.5,2140.0
2929,-73.92543167,40.84189667,24-07-2021 15:46,0.993024924,592.6690737458548,3306.175157437331,10336.38515987933,1419.0,1260.0,1367.0,1438.0,1693.0,1752.0,1983.0,1831.0,1920.5,2116.5,1980.5
2930,-73.92538833,40.84195333,24-07-2021 15:46,0.993024924,708.671441605005,3490.104925820705,10739.619868628317,1419.0,1145.0,1220.0,1315.0,1693.0,1752.0,1983.0,1737.0,1920.5,2116.5,1980.5
2931,-73.9253,40.84206833,24-07-2021 15:46,0.98653378,693.2827314920673,3857.194516979492,11374.879601798584,1237.0,959.5,1088.0,1196.0,1702.0,1883.5,2011.0,1606.0,1984.5,1847.5,1648.5
2932,-73.92524,40.842145,24-07-2021 15:46,0.993024924,500.5453175125389,4018.679223743336,11788.77003982246,1237.0,936.5,1038.5,1106.0,1295.0,1545.5,1596.5,1517.0,1710.0,1901.5,1761.0
2933,-73.925225,40.84217333,24-07-2021 15:46,0.993024924,498.0972679739597,4074.3887505541898,11887.261597040168,1237.0,936.5,1038.5,1106.0,1295.0,1545.5,1596.5,1517.0,1710.0,1901.5,1761.0
2934,-73.92520667,40.84220167,24-07-2021 15:46,0.990861209,517.2070881745539,4106.042030376119,12031.715536406926,1237.0,936.5,1038.5,1106.0,1295.0,1545.5,1596.5,1517.0,1710.0,1901.5,1761.0
2935,-73.92518667,40.84222833,24-07-2021 15:46,0.990861209,532.5761238954295,4118.195127923303,12185.411238728137,1237.0,1014.5,1101.0,1237.0,1470.5,1648.5,1805.0,1522.0,1802.5,1899.0,1700.0
2936,-73.92516167,40.84226,24-07-2021 15:46,0.98653378,510.474254700506,4086.615404391955,12338.725765594343,1237.0,889.0,951.5,1124.0,1470.5,1648.5,1805.0,1659.0,1802.5,1899.0,1700.0
2937,-73.92509833,40.84232667,24-07-2021 15:46,0.993024924,387.67100873900773,3974.951744170047,12543.293515382564,1237.0,964.5,1073.0,1215.0,1470.5,1648.5,1805.0,1591.0,1802.5,1899.0,1700.0
2938,-73.92507833,40.84236667,24-07-2021 15:46,0.993024924,355.31371393185225,3838.999656737175,12599.116840514833,1237.0,993.5,1103.0,1101.0,1568.5,1833.5,2025.5,1688.0,1888.5,2069.5,1895.5
2939,-73.92504833,40.84242,24-07-2021 15:46,0.988697495,334.0296368770362,3654.940066849196,12782.462523100814,1237.0,990.0,1089.0,1094.0,1403.0,1751.0,1898.0,1910.0,1881.0,1965.0,1779.0
2940,-73.92501667,40.842465,24-07-2021 15:46,0.988697495,306.397740070665,3436.072539840533,12973.63178177296,1237.0,990.0,1089.0,1094.0,1403.0,1751.0,1898.0,1910.0,1881.0,1965.0,1779.0
2941,-73.92498333,40.84250333,24-07-2021 15:46,0.988697495,300.51158585188887,3265.6985530005077,13187.665166534893,1237.0,954.5,1105.0,1173.0,1403.0,1751.0,1898.0,1775.0,1881.0,1965.0,1779.0
2942,-73.924945,40.84253333,24-07-2021 15:46,0.988697495,291.9349630840998,3142.718390709389,13479.775953412682,1237.0,954.5,1105.0,1173.0,1403.0,1751.0,1898.0,1775.0,1881.0,1965.0,1779.0
2943,-73.92490667,40.842565,24-07-2021 15:46,0.988697495,286.0501171656236,3006.4275880059904,13686.604611677842,998.5,1329.0,1472.0,1663.0,1770.5,1871.0,1939.5,1949.0,1956.0,2073.0,1901.0
2944,-73.92487333,40.84259833,24-07-2021 15:46,0.988697495,301.02785328181795,2924.539673475526,13745.733700284096,998.5,1182.0,1294.0,1547.0,1770.5,1871.0,1939.5,1751.0,1956.0,2073.0,1901.0
2945,-73.92485333,40.84263667,24-07-2021 15:46,0.98653378,324.7414625218452,2860.187287087695,13602.68010320416,998.5,1182.0,1294.0,1547.0,1770.5,1871.0,1939.5,1751.0,1956.0,2073.0,1901.0
2946,-73.92481333,40.84267667,24-07-2021 15:46,0.984370065,382.7810362292311,2731.521486683804,13458.625018360784,998.5,1281.0,1328.0,1546.0,1770.5,1871.0,1939.5,1766.0,1956.0,2073.0,1901.0
2947,-73.92479167,40.84271333,24-07-2021 15:46,0.984370065,428.02412028811,2594.8203763555284,13316.061403558837,1189.0,1130.0,1299.0,1347.0,1691.0,1833.5,1770.5,1535.0,1902.5,2378.0,2250.0
2948,-73.92477,40.84276667,24-07-2021 15:46,0.984370065,445.9159044746907,2491.420956937415,13097.326401586197,1189.0,932.5,1091.0,1076.5,1694.0,1915.5,1944.5,1646.0,2183.5,2522.0,2303.0
2949,-73.92473833,40.84281833,24-07-2021 15:46,0.984370065,482.7639780836448,2536.6366808770767,13017.657348689989,1189.0,932.5,1091.0,1076.5,1694.0,1915.5,1944.5,1646.0,2183.5,2522.0,2303.0
2950,-73.92471833,40.84288667,24-07-2021 15:46,0.98653378,599.8258892695915,2451.7216363648013,12696.64910639746,1189.0,1317.0,1467.0,1571.0,1694.0,1915.5,1944.5,1923.0,2183.5,2522.0,2303.0
2951,-73.92469333,40.84296,24-07-2021 15:46,0.98653378,727.5305194446581,2337.382182205567,12355.49576844448,1189.0,1122.5,1137.0,1289.0,1383.5,1644.0,1583.0,1583.0,1844.5,2058.5,1785.0
2952,-73.92467833,40.84302833,24-07-2021 15:46,0.980042635,753.5464681363046,2303.40293669259,12205.095360981177,1209.5,865.0,947.0,987.0,1383.5,1644.0,1583.0,1217.0,1844.5,2058.5,1785.0
2953,-73.92464667,40.843155,24-07-2021 15:46,0.98220635,576.4789947426782,2542.597183217075,11722.801520634664,1209.5,872.0,914.5,998.0,1298.0,1678.5,1816.5,1445.0,1989.0,1881.5,1584.0
2954,-73.92464167,40.84321333,24-07-2021 15:46,0.98220635,437.2131159003249,2656.207448290862,11301.790261595235,1209.5,1118.0,1220.0,1335.0,1298.0,1678.5,1816.5,1797.0,1989.0,1881.5,1584.0
2955,-73.92463667,40.84326333,24-07-2021 15:46,0.980042635,324.8688421571537,2716.3687638248475,10946.200585090102,1209.5,1118.0,1220.0,1335.0,1298.0,1678.5,1816.5,1797.0,1989.0,1881.5,1584.0
2956,-73.924625,40.84333667,24-07-2021 15:46,0.980042635,194.08600135145963,2863.6591733719397,10369.599846415893,1209.5,1060.0,1224.0,1231.0,1476.5,2132.0,2412.5,2020.0,2497.5,2028.5,1631.0
2957,-73.92462167,40.84336,24-07-2021 15:46,0.980042635,165.2836458986629,2910.0093717884947,10188.3330872643,1209.5,1060.0,1224.0,1231.0,1476.5,2132.0,2412.5,2020.0,2497.5,2028.5,1631.0
2958,-73.92462333,40.84337667,24-07-2021 15:46,0.980042635,156.5811629571326,2914.7849006530355,10040.08143822591,1209.5,857.0,1001.0,1017.0,1476.5,2132.0,2412.5,2646.0,2497.5,2028.5,1631.0
2959,-73.92458833,40.843475,24-07-2021 15:46,0.975715205,127.8494992797804,3031.6778235985166,9581.56531106778,1209.5,972.5,1132.0,1085.0,1547.0,2599.5,2929.5,2858.0,3130.5,2252.0,1731.0
2960,-73.924555,40.84352167,24-07-2021 15:46,0.975715205,157.73426130457497,3200.6408971047113,9671.29834016442,1209.5,972.5,1132.0,1085.0,1547.0,2599.5,2929.5,2858.0,3130.5,2252.0,1731.0
2961,-73.92452167,40.84357333,24-07-2021 15:46,0.980042635,259.01786369680747,3295.113400624746,9759.633127088677,1143.0,1219.0,1428.0,1358.0,1425.0,2307.0,2593.5,2876.0,2752.5,2257.5,1987.0
2962,-73.92443,40.84363167,24-07-2021 15:47,0.97787892,437.51854819266623,3378.27286560243,10169.091139160686,1143.0,924.5,1093.0,1087.0,1425.0,2307.0,2593.5,2179.0,2752.5,2257.5,1987.0
2963,-73.92432,40.84373,24-07-2021 15:47,0.980162841,796.1113379716317,3090.84608908541,9544.512980768646,1143.0,1838.0,1930.0,2035.0,1881.5,2149.0,2055.0,2404.0,2229.0,2448.5,2256.5
2964,-73.92429833,40.84374833,24-07-2021 15:47,0.980162841,828.0230450643356,3001.5688168537836,9357.65955216554,1143.0,1838.0,1930.0,2035.0,1881.5,2149.0,2055.0,2404.0,2229.0,2448.5,2256.5
2965,-73.92427833,40.84376833,24-07-2021 15:47,0.980162841,839.5930920141515,2912.51320824119,9145.575452881374,1143.0,1838.0,1930.0,2035.0,1881.5,2149.0,2055.0,2404.0,2229.0,2448.5,2256.5
2966,-73.92425667,40.84378833,24-07-2021 15:47,0.980162841,834.727710879062,2836.8849020855487,8938.192164532786,1143.0,1838.0,1930.0,2035.0,1881.5,2149.0,2055.0,2404.0,2229.0,2448.5,2256.5
2967,-73.92424,40.84380667,24-07-2021 15:47,0.980162841,816.5404760715057,2771.5331872046354,8748.382933133382,1143.0,1838.0,1930.0,2035.0,1881.5,2149.0,2055.0,2404.0,2229.0,2448.5,2256.5
2968,-73.92423,40.843825,24-07-2021 15:47,0.980162841,782.0009487071808,2703.3104614106296,8556.13111307251,1143.0,2112.0,2184.0,2456.0,1801.5,2181.0,2319.5,2647.0,2336.5,2304.5,2140.5
2969,-73.92417667,40.84387333,24-07-2021 15:47,0.982326556,669.0466259252461,2556.2386141092115,8017.908920880257,1143.0,1228.0,1378.0,1529.0,1801.5,2181.0,2319.5,1977.0,2336.5,2304.5,2140.5
2970,-73.92416167,40.843905,24-07-2021 15:47,0.982326556,574.6674067906143,2446.7836535280844,7658.55353159377,1143.0,1228.0,1378.0,1529.0,1801.5,2181.0,2319.5,1977.0,2336.5,2304.5,2140.5
2971,-73.92415,40.84393833,24-07-2021 15:47,0.982326556,464.8093126664505,2327.1724654404197,7334.734870505036,1143.0,978.0,1154.0,1138.0,1801.5,2181.0,2319.5,2398.0,2336.5,2304.5,2140.5
2972,-73.92412667,40.84396833,24-07-2021 15:47,0.986653986,367.3447163861992,2198.5144398100483,7110.853430213918,1143.0,978.0,1154.0,1138.0,1801.5,2181.0,2319.5,2398.0,2336.5,2304.5,2140.5
2973,-73.92408833,40.84398833,24-07-2021 15:47,0.986653986,312.1068062061136,2046.0729564169249,6869.598076327826,1213.5,866.0,1062.0,1007.0,1327.0,1714.0,1895.5,2118.0,1865.5,1719.0,1414.0
2974,-73.92405,40.844,24-07-2021 15:47,0.980162841,292.57020446437696,1977.441895848929,6671.236342428141,1213.5,828.0,1030.5,960.0,1477.5,2082.0,2252.5,2131.0,2301.5,2041.0,1684.5
2975,-73.92400833,40.84401833,24-07-2021 15:47,0.980162841,260.76214217171207,1878.799487928874,6360.896322832562,1213.5,828.0,1030.5,960.0,1477.5,2082.0,2252.5,2131.0,2301.5,2041.0,1684.5
2976,-73.92392833,40.844065,24-07-2021 15:47,0.988817701,167.970965041177,1584.6731439197597,5750.999743649391,1213.5,894.0,1054.0,998.5,1477.5,2082.0,2252.5,2004.0,2301.5,2041.0,1684.5
2977,-73.92389,40.84408833,24-07-2021 15:47,0.986653986,121.33499271862738,1430.6837925920377,5511.015868084568,1213.5,894.0,1054.0,998.5,1477.5,2082.0,2252.5,2004.0,2301.5,2041.0,1684.5
2978,-73.92384833,40.84411,24-07-2021 15:47,0.986653986,79.58081705080257,1287.4431048218748,5247.916596958543,896.5,787.0,971.0,1022.0,1477.5,2082.0,2252.5,2258.0,2301.5,2041.0,1684.5
2979,-73.92378833,40.84412333,24-07-2021 15:47,0.990981416,47.2185280106084,1221.6829278793211,5047.2633306329535,896.5,1123.0,1397.0,1398.0,1662.5,2026.0,2162.5,2403.0,2209.0,2049.5,1710.0
2980,-73.923655,40.84414333,24-07-2021 15:47,0.993145131,107.24769054931092,1154.2787846272583,4868.714190647436,896.5,1442.0,1579.0,1715.0,1662.5,2026.0,2162.5,1959.0,2209.0,2049.5,1710.0
2981,-73.92360833,40.844145,24-07-2021 15:47,0.993145131,172.01005798930802,1130.7544016780716,4797.981396811699,896.5,1252.0,1314.0,1411.0,1356.5,1510.0,1558.5,1534.0,1658.5,1682.5,1455.0
2982,-73.92344833,40.84410333,24-07-2021 15:47,1.00179999,386.13765054149655,1157.5663554289872,4614.849580660152,896.5,1196.0,1256.0,1311.0,1356.5,1510.0,1558.5,1567.0,1658.5,1682.5,1455.0
2983,-73.92342333,40.84410167,24-07-2021 15:47,1.00179999,395.103021378907,1128.0730412482435,4521.529838306468,896.5,1196.0,1256.0,1311.0,1356.5,1510.0,1558.5,1567.0,1658.5,1682.5,1455.0
2984,-73.92328333,40.844055,24-07-2021 15:47,1.00612742,459.5380996868783,1048.6201017404103,4186.381052839951,1057.5,1330.0,1408.0,1404.0,1315.5,1695.0,1903.5,1846.0,1951.0,1716.5,1447.5
2985,-73.92326333,40.84403833,24-07-2021 15:47,1.00612742,478.6665309164326,1063.0009650227742,4225.234500159958,1057.5,1330.0,1408.0,1404.0,1315.5,1695.0,1903.5,1846.0,1951.0,1716.5,1447.5
2986,-73.92326,40.843985,24-07-2021 15:47,1.00179999,590.434399338425,1200.7516379744875,4619.353538252935,1057.5,1324.0,1478.0,1538.0,1926.5,1928.0,1958.5,1732.0,1894.0,2086.0,1787.5
2987,-73.92325833,40.84391333,24-07-2021 15:47,1.00179999,730.2504927456508,1387.034791293502,5185.350053913704,1057.5,1324.0,1478.0,1538.0,1926.5,1928.0,1958.5,1732.0,1894.0,2086.0,1787.5
2988,-73.92325,40.84383833,24-07-2021 15:47,0.999636275,765.4771977034734,1575.372152212735,5886.505584804124,1057.5,1654.0,1917.0,2061.0,1926.5,1928.0,1958.5,2261.0,1894.0,2086.0,1787.5
2989,-73.92323333,40.843755,24-07-2021 15:48,0.999636275,686.5093259320861,1721.637546530914,6762.081990283252,1057.5,1885.0,2100.0,2352.0,2652.0,2535.0,2661.0,2611.0,2806.5,2749.0,2157.0
2990,-73.92323167,40.84368167,24-07-2021 15:48,1.00179999,631.8876629339505,1847.9061780155296,7490.765129345733,1057.5,1420.0,1691.0,1918.0,2652.0,2535.0,2661.0,2251.0,2806.5,2749.0,2157.0
2991,-73.92323667,40.84361833,24-07-2021 15:48,1.00179999,608.8492198257109,1921.838054614971,7983.113935097024,1057.5,1135.0,1378.0,1411.0,2164.0,2317.5,2492.0,2121.0,2538.0,2460.0,1982.5
2992,-73.92323833,40.84356667,24-07-2021 15:48,1.00612742,598.338736145946,2028.5226875747603,8397.605795099013,1057.5,1135.0,1378.0,1411.0,2164.0,2317.5,2492.0,2121.0,2538.0,2460.0,1982.5
2993,-73.92323667,40.843525,24-07-2021 15:48,1.00612742,586.4400932751687,2123.2973868110303,8679.768783739608,1227.0,1006.5,1254.0,1260.0,2164.0,2317.5,2492.0,1962.0,2538.0,2460.0,1982.5
2994,-73.92323667,40.84348833,24-07-2021 15:48,1.00179999,585.4454180194243,2200.8206931285126,8877.274755547081,1227.0,1006.5,1254.0,1260.0,2164.0,2317.5,2492.0,1962.0,2538.0,2460.0,1982.5
2995,-73.923235,40.84345,24-07-2021 15:48,1.00179999,580.4841004320737,2272.018995045723,9109.593325852526,1227.0,1076.0,1243.0,1319.0,2247.0,2399.5,2569.0,1860.0,2354.0,2243.0,1734.0
2996,-73.92323333,40.843415,24-07-2021 15:48,0.999636275,581.4406866183451,2330.0524150793904,9348.60111530578,1227.0,1076.0,1243.0,1319.0,2247.0,2399.5,2569.0,1860.0,2354.0,2243.0,1734.0
2997,-73.92323333,40.84338667,24-07-2021 15:48,0.999636275,593.7541983356404,2375.006790836242,9507.328436282796,1227.0,1076.0,1243.0,1319.0,2247.0,2399.5,2569.0,1860.0,2354.0,2243.0,1734.0
2998,-73.92323167,40.84336167,24-07-2021 15:48,1.008291135,624.7149802649606,2411.0327541266684,9600.639777395045,1227.0,1427.0,1591.0,1866.0,2247.0,2399.5,2569.0,2330.0,2354.0,2243.0,1734.0
2999,-73.92323,40.84333833,24-07-2021 15:48,1.008291135,663.2350488776372,2442.9356059976153,9671.729124374991,1227.0,1427.0,1591.0,1866.0,2247.0,2399.5,2569.0,2330.0,2354.0,2243.0,1734.0
