,Longitude,Latitude,datetime,UHI Index,Area,airtemp,relative humidity,avg wind speed,wind direction,solar flux
1552,-73.915715,40.83952167,24-07-2021 15:21,1.027524156,Bronx,27.9,41.8,2.8,105,229
1553,-73.91555833,40.83944667,24-07-2021 15:21,1.025360441,Bronx,27.9,41.8,2.8,105,229
1554,-73.90369667,40.81724167,24-07-2021 15:21,0.983047795,Bronx,27.9,41.8,2.8,105,229
1555,-73.91042,40.82502833,24-07-2021 15:21,1.005285975,Bronx,27.9,41.8,2.8,105,229
1556,-73.90366167,40.81734667,24-07-2021 15:21,0.987375224,Bronx,27.9,41.8,2.8,105,229
1557,-73.91031167,40.82522333,24-07-2021 15:21,0.998794831,Bronx,27.9,41.8,2.8,105,229
1558,-73.91034,40.82517333,24-07-2021 15:21,1.000958546,Bronx,27.9,41.8,2.8,105,229
1559,-73.9165,40.83893833,24-07-2021 15:21,1.034255713,Bronx,27.9,41.8,2.8,105,229
1560,-73.910475,40.82492167,24-07-2021 15:21,1.00744969,Bronx,27.9,41.8,2.8,105,229
1561,-73.91050667,40.824865,24-07-2021 15:21,1.01177712,Bronx,27.9,41.8,2.8,105,229
1562,-73.922045,40.82322,24-07-2021 15:21,0.998314005,Bronx,27.9,41.8,2.8,105,229
1563,-73.90364,40.81738833,24-07-2021 15:21,0.985211509,Bronx,27.9,41.8,2.8,105,229
1564,-73.92245167,40.82336,24-07-2021 15:21,1.00047772,Bronx,27.9,41.8,2.8,105,229
1565,-73.92265,40.82341167,24-07-2021 15:21,1.00480515,Bronx,27.9,41.8,2.8,105,229
1566,-73.90368,40.81729833,24-07-2021 15:21,0.987375224,Bronx,27.9,41.8,2.8,105,229
1567,-73.91653833,40.83888833,24-07-2021 15:21,1.034255713,Bronx,27.9,41.8,2.8,105,229
1568,-73.916975,40.83831833,24-07-2021 15:21,1.019109709,Bronx,27.9,41.8,2.8,105,229
1569,-73.916615,40.83876833,24-07-2021 15:21,1.032091999,Bronx,27.9,41.8,2.8,105,229
1570,-73.923105,40.82338333,24-07-2021 15:21,1.011176088,Bronx,27.9,41.8,2.8,105,229
1571,-73.923325,40.82303,24-07-2021 15:21,1.011176088,Bronx,27.9,41.8,2.8,105,229
1572,-73.92045667,40.822705,24-07-2021 15:21,0.993986575,Bronx,27.9,41.8,2.8,105,229
1573,-73.92054667,40.82273833,24-07-2021 15:21,0.993986575,Bronx,27.9,41.8,2.8,105,229
1574,-73.92065333,40.822775,24-07-2021 15:21,0.993986575,Bronx,27.9,41.8,2.8,105,229
1575,-73.92076833,40.82281167,24-07-2021 15:21,0.993986575,Bronx,27.9,41.8,2.8,105,229
1576,-73.92088833,40.82284667,24-07-2021 15:21,0.993986575,Bronx,27.9,41.8,2.8,105,229
1577,-73.92101,40.82287667,24-07-2021 15:21,0.993986575,Bronx,27.9,41.8,2.8,105,229
1578,-73.92112167,40.82291167,24-07-2021 15:21,0.998314005,Bronx,27.9,41.8,2.8,105,229
1579,-73.92123833,40.82295,24-07-2021 15:21,0.998314005,Bronx,27.9,41.8,2.8,105,229
1580,-73.92135333,40.82298833,24-07-2021 15:21,0.99615029,Bronx,27.9,41.8,2.8,105,229
1581,-73.92147,40.82302667,24-07-2021 15:21,0.99615029,Bronx,27.9,41.8,2.8,105,229
1582,-73.92158833,40.82306333,24-07-2021 15:21,0.993986575,Bronx,27.9,41.8,2.8,105,229
1583,-73.92170833,40.8231,24-07-2021 15:21,0.993986575,Bronx,27.9,41.8,2.8,105,229
1584,-73.92182333,40.82314,24-07-2021 15:21,0.993986575,Bronx,27.9,41.8,2.8,105,229
1585,-73.921935,40.82318167,24-07-2021 15:21,0.993986575,Bronx,27.9,41.8,2.8,105,229
1586,-73.91715833,40.8381,24-07-2021 15:21,1.019109709,Bronx,27.9,41.8,2.8,105,229
1587,-73.917135,40.83812833,24-07-2021 15:21,1.019109709,Bronx,27.9,41.8,2.8,105,229
1588,-73.91710333,40.83816333,24-07-2021 15:21,1.019109709,Bronx,27.9,41.8,2.8,105,229
1589,-73.91701833,40.83826,24-07-2021 15:21,1.019109709,Bronx,27.9,41.8,2.8,105,229
1590,-73.92274833,40.82342667,24-07-2021 15:21,1.00480515,Bronx,27.9,41.8,2.8,105,229
1591,-73.916935,40.83837333,24-07-2021 15:21,1.021273424,Bronx,27.9,41.8,2.8,105,229
1592,-73.91665167,40.838705,24-07-2021 15:21,1.029928284,Bronx,27.9,41.8,2.8,105,229
1593,-73.91657333,40.83883,24-07-2021 15:21,1.032091999,Bronx,27.9,41.8,2.8,105,229
1594,-73.91053667,40.82480667,24-07-2021 15:21,1.01177712,Bronx,27.9,41.8,2.8,105,229
1595,-73.923255,40.82314167,24-07-2021 15:21,1.009012373,Bronx,27.9,41.8,2.8,105,229
1596,-73.91057333,40.82465333,24-07-2021 15:21,1.009733611,Bronx,27.9,41.8,2.8,105,229
1597,-73.90214333,40.81724833,24-07-2021 15:21,0.991702654,Bronx,27.9,41.8,2.8,105,229
1598,-73.91056167,40.82474833,24-07-2021 15:21,1.009613405,Bronx,27.9,41.8,2.8,105,229
1599,-73.90225167,40.81726667,24-07-2021 15:21,0.989538939,Bronx,27.9,41.8,2.8,105,229
1600,-73.90246833,40.81732,24-07-2021 15:21,0.978720365,Bronx,27.9,41.8,2.8,105,229
1601,-73.90257,40.81734833,24-07-2021 15:21,0.978720365,Bronx,27.9,41.8,2.8,105,229
1602,-73.90265833,40.81737,24-07-2021 15:21,0.978720365,Bronx,27.9,41.8,2.8,105,229
1603,-73.902855,40.81742667,24-07-2021 15:21,0.987375224,Bronx,27.9,41.8,2.8,105,229
1604,-73.90292,40.81743,24-07-2021 15:21,0.98088408,Bronx,27.9,41.8,2.8,105,229
1605,-73.902995,40.81744167,24-07-2021 15:21,0.98088408,Bronx,27.9,41.8,2.8,105,229
1606,-73.90316333,40.81746667,24-07-2021 15:21,0.987375224,Bronx,27.9,41.8,2.8,105,229
1607,-73.90324667,40.817485,24-07-2021 15:21,0.993866369,Bronx,27.9,41.8,2.8,105,229
1608,-73.90398167,40.81650167,24-07-2021 15:21,0.989538939,Bronx,27.9,41.8,2.8,105,229
1609,-73.90394333,40.81658667,24-07-2021 15:21,0.985211509,Bronx,27.9,41.8,2.8,105,229
1610,-73.90386667,40.81676167,24-07-2021 15:21,0.978720365,Bronx,27.9,41.8,2.8,105,229
1611,-73.90383,40.816845,24-07-2021 15:21,0.978720365,Bronx,27.9,41.8,2.8,105,229
1612,-73.90380167,40.81692,24-07-2021 15:21,0.991702654,Bronx,27.9,41.8,2.8,105,229
1613,-73.90378,40.81698,24-07-2021 15:21,0.991702654,Bronx,27.9,41.8,2.8,105,229
1614,-73.90376333,40.81703,24-07-2021 15:21,0.987375224,Bronx,27.9,41.8,2.8,105,229
1615,-73.90375,40.81707333,24-07-2021 15:21,0.987375224,Bronx,27.9,41.8,2.8,105,229
1616,-73.90374,40.81711167,24-07-2021 15:21,0.978720365,Bronx,27.9,41.8,2.8,105,229
1617,-73.90372833,40.817145,24-07-2021 15:21,0.978720365,Bronx,27.9,41.8,2.8,105,229
1618,-73.90371333,40.81718667,24-07-2021 15:21,0.983047795,Bronx,27.9,41.8,2.8,105,229
1619,-73.92283,40.82344333,24-07-2021 15:21,1.006848658,Bronx,27.9,41.8,2.8,105,229
1620,-73.92290333,40.82345333,24-07-2021 15:21,1.006848658,Bronx,27.9,41.8,2.8,105,229
1621,-73.92296167,40.82346,24-07-2021 15:21,1.011176088,Bronx,27.9,41.8,2.8,105,229
1622,-73.92308667,40.82340833,24-07-2021 15:21,1.011176088,Bronx,27.9,41.8,2.8,105,229
1623,-73.90332833,40.81749667,24-07-2021 15:21,0.993866369,Bronx,27.9,41.8,2.8,105,229
1624,-73.90204,40.81722833,24-07-2021 15:21,0.991702654,Bronx,27.9,41.8,2.8,105,229
1625,-73.90194333,40.81720833,24-07-2021 15:21,0.987375224,Bronx,27.9,41.8,2.8,105,229
1626,-73.92214833,40.82325667,24-07-2021 15:21,0.998314005,Bronx,27.9,41.8,2.8,105,229
1627,-73.92314667,40.82331,24-07-2021 15:21,1.009012373,Bronx,27.9,41.8,2.8,105,229
1628,-73.91115167,40.82164333,24-07-2021 15:21,1.001319165,Bronx,27.9,41.8,2.8,105,229
1629,-73.91112333,40.82170833,24-07-2021 15:21,1.00348288,Bronx,27.9,41.8,2.8,105,229
1630,-73.91108167,40.82178167,24-07-2021 15:21,1.00348288,Bronx,27.9,41.8,2.8,105,229
1631,-73.91103333,40.82185833,24-07-2021 15:21,1.001319165,Bronx,27.9,41.8,2.8,105,229
1632,-73.91098667,40.821935,24-07-2021 15:21,1.001319165,Bronx,27.9,41.8,2.8,105,229
1633,-73.91094,40.82201333,24-07-2021 15:21,1.003362673,Bronx,27.9,41.8,2.8,105,229
1634,-73.91085667,40.822155,24-07-2021 15:21,0.996871529,Bronx,27.9,41.8,2.8,105,229
1635,-73.90902167,40.824065,24-07-2021 15:21,1.024879616,Bronx,27.9,41.8,2.8,105,229
1636,-73.909085,40.824085,24-07-2021 15:21,1.024879616,Bronx,27.9,41.8,2.8,105,229
1637,-73.90915167,40.824105,24-07-2021 15:21,1.024879616,Bronx,27.9,41.8,2.8,105,229
1638,-73.90926667,40.82414833,24-07-2021 15:21,1.024879616,Bronx,27.9,41.8,2.8,105,229
1639,-73.90931,40.82416667,24-07-2021 15:21,1.024879616,Bronx,27.9,41.8,2.8,105,229
1640,-73.90948333,40.824265,24-07-2021 15:21,1.027043331,Bronx,27.9,41.8,2.8,105,229
1641,-73.90952667,40.82428,24-07-2021 15:21,1.027043331,Bronx,27.9,41.8,2.8,105,229
1642,-73.91121167,40.82149333,24-07-2021 15:21,1.00348288,Bronx,27.9,41.8,2.8,105,229
1643,-73.909655,40.82433,24-07-2021 15:21,1.03137076,Bronx,27.9,41.8,2.8,105,229
1644,-73.90973667,40.82435833,24-07-2021 15:21,1.029207045,Bronx,27.9,41.8,2.8,105,229
1645,-73.91002833,40.82445167,24-07-2021 15:21,1.018388471,Bronx,27.9,41.8,2.8,105,229
1646,-73.91009167,40.82447333,24-07-2021 15:21,1.018388471,Bronx,27.9,41.8,2.8,105,229
1647,-73.91028333,40.82453333,24-07-2021 15:21,1.016224756,Bronx,27.9,41.8,2.8,105,229
1648,-73.91035,40.82455,24-07-2021 15:21,1.011897326,Bronx,27.9,41.8,2.8,105,229
1649,-73.910415,40.82456167,24-07-2021 15:21,1.011897326,Bronx,27.9,41.8,2.8,105,229
1650,-73.910475,40.82457333,24-07-2021 15:21,1.009733611,Bronx,27.9,41.8,2.8,105,229
1651,-73.91052167,40.82459167,24-07-2021 15:21,1.009733611,Bronx,27.9,41.8,2.8,105,229
1652,-73.910555,40.82461833,24-07-2021 15:21,1.009733611,Bronx,27.9,41.8,2.8,105,229
1653,-73.91122833,40.82144833,24-07-2021 15:21,1.005646594,Bronx,27.9,41.8,2.8,105,229
1654,-73.92317667,40.82325667,24-07-2021 15:21,1.009012373,Bronx,27.9,41.8,2.8,105,229
1655,-73.92312167,40.82335167,24-07-2021 15:21,1.009012373,Bronx,27.9,41.8,2.8,105,229
1656,-73.91119667,40.82154,24-07-2021 15:21,1.00348288,Bronx,27.9,41.8,2.8,105,229
1657,-73.91847,40.8364,24-07-2021 15:22,0.980283048,Bronx,27.9,41.8,2.8,105,229
1658,-73.91854667,40.83631167,24-07-2021 15:22,0.980283048,Bronx,27.9,41.8,2.8,105,229
1659,-73.91717333,40.83807833,24-07-2021 15:22,1.01478228,Bronx,27.9,41.8,2.8,105,229
1660,-73.917245,40.83796667,24-07-2021 15:22,1.01478228,Bronx,27.9,41.8,2.8,105,229
1661,-73.91727833,40.83793,24-07-2021 15:22,1.01478228,Bronx,27.9,41.8,2.8,105,229
1662,-73.91731833,40.83788833,24-07-2021 15:22,1.008291135,Bronx,27.9,41.8,2.8,105,229
1663,-73.91735,40.83783,24-07-2021 15:22,1.008291135,Bronx,27.9,41.8,2.8,105,229
1664,-73.91739833,40.83777833,24-07-2021 15:22,1.00179999,Bronx,27.9,41.8,2.8,105,229
1665,-73.91744,40.83772833,24-07-2021 15:22,1.00179999,Bronx,27.9,41.8,2.8,105,229
1666,-73.91747333,40.83768667,24-07-2021 15:22,0.988817701,Bronx,27.9,41.8,2.8,105,229
1667,-73.91748833,40.837655,24-07-2021 15:22,0.988817701,Bronx,27.9,41.8,2.8,105,229
1668,-73.91757667,40.83753667,24-07-2021 15:22,0.982326556,Bronx,27.9,41.8,2.8,105,229
1669,-73.91762167,40.837475,24-07-2021 15:22,0.984490271,Bronx,27.9,41.8,2.8,105,229
1670,-73.91860167,40.83623833,24-07-2021 15:22,0.982446763,Bronx,27.9,41.8,2.8,105,229
1671,-73.91767833,40.8374,24-07-2021 15:22,0.986653986,Bronx,27.9,41.8,2.8,105,229
1672,-73.91787667,40.83712167,24-07-2021 15:22,0.980162841,Bronx,27.9,41.8,2.8,105,229
1673,-73.91792167,40.83706167,24-07-2021 15:22,0.980162841,Bronx,27.9,41.8,2.8,105,229
1674,-73.917955,40.83699667,24-07-2021 15:22,0.980162841,Bronx,27.9,41.8,2.8,105,229
1675,-73.918015,40.836875,24-07-2021 15:22,0.986653986,Bronx,27.9,41.8,2.8,105,229
1676,-73.91804167,40.836825,24-07-2021 15:22,0.986653986,Bronx,27.9,41.8,2.8,105,229
1677,-73.91809167,40.83675167,24-07-2021 15:22,0.977999127,Bronx,27.9,41.8,2.8,105,229
1678,-73.91812,40.836725,24-07-2021 15:22,0.971507982,Bronx,27.9,41.8,2.8,105,229
1679,-73.91831333,40.83656667,24-07-2021 15:22,0.980162841,Bronx,27.9,41.8,2.8,105,229
1680,-73.91835,40.83654,24-07-2021 15:22,0.980283048,Bronx,27.9,41.8,2.8,105,229
1681,-73.91839167,40.83649667,24-07-2021 15:22,0.978119333,Bronx,27.9,41.8,2.8,105,229
1682,-73.91842833,40.83644833,24-07-2021 15:22,0.978119333,Bronx,27.9,41.8,2.8,105,229
1683,-73.91783,40.83718333,24-07-2021 15:22,0.986653986,Bronx,27.9,41.8,2.8,105,229
1684,-73.91759833,40.83750833,24-07-2021 15:22,0.984490271,Bronx,27.9,41.8,2.8,105,229
1685,-73.918575,40.83627333,24-07-2021 15:22,0.982446763,Bronx,27.9,41.8,2.8,105,229
1686,-73.91168167,40.819565,24-07-2021 15:22,1.016465169,Bronx,27.9,41.8,2.8,105,229
1687,-73.91194667,40.82031833,24-07-2021 15:22,1.012137739,Bronx,27.9,41.8,2.8,105,229
1688,-73.91184333,40.820485,24-07-2021 15:22,1.009974024,Bronx,27.9,41.8,2.8,105,229
1689,-73.91178833,40.82057167,24-07-2021 15:22,1.009974024,Bronx,27.9,41.8,2.8,105,229
1690,-73.91172833,40.82065833,24-07-2021 15:22,1.009974024,Bronx,27.9,41.8,2.8,105,229
1691,-73.911665,40.82074667,24-07-2021 15:22,1.009974024,Bronx,27.9,41.8,2.8,105,229
1692,-73.911605,40.82083833,24-07-2021 15:22,1.009974024,Bronx,27.9,41.8,2.8,105,229
1693,-73.91150333,40.82102667,24-07-2021 15:22,1.009974024,Bronx,27.9,41.8,2.8,105,229
1694,-73.91144833,40.82111667,24-07-2021 15:22,1.005646594,Bronx,27.9,41.8,2.8,105,229
1695,-73.91139333,40.82119833,24-07-2021 15:22,1.005646594,Bronx,27.9,41.8,2.8,105,229
1696,-73.911345,40.821265,24-07-2021 15:22,1.007810309,Bronx,27.9,41.8,2.8,105,229
1697,-73.911265,40.82137333,24-07-2021 15:22,1.005646594,Bronx,27.9,41.8,2.8,105,229
1698,-73.91198833,40.82023833,24-07-2021 15:22,1.012137739,Bronx,27.9,41.8,2.8,105,229
1699,-73.91124833,40.82140833,24-07-2021 15:22,1.005646594,Bronx,27.9,41.8,2.8,105,229
1700,-73.90152167,40.81711833,24-07-2021 15:22,0.985331716,Bronx,27.9,41.8,2.8,105,229
1701,-73.901435,40.81707667,24-07-2021 15:22,0.987495431,Bronx,27.9,41.8,2.8,105,229
1702,-73.90128833,40.81696667,24-07-2021 15:22,0.978840571,Bronx,27.9,41.8,2.8,105,229
1703,-73.90121833,40.81690833,24-07-2021 15:22,0.978840571,Bronx,27.9,41.8,2.8,105,229
1704,-73.90114667,40.816855,24-07-2021 15:22,0.983168001,Bronx,27.9,41.8,2.8,105,229
1705,-73.90108667,40.81679,24-07-2021 15:22,0.983168001,Bronx,27.9,41.8,2.8,105,229
1706,-73.90103833,40.81671,24-07-2021 15:22,0.985331716,Bronx,27.9,41.8,2.8,105,229
1707,-73.900995,40.81662333,24-07-2021 15:22,0.985331716,Bronx,27.9,41.8,2.8,105,229
1708,-73.90089667,40.81644167,24-07-2021 15:22,0.983168001,Bronx,27.9,41.8,2.8,105,229
1709,-73.90085,40.81634833,24-07-2021 15:22,0.983168001,Bronx,27.9,41.8,2.8,105,229
1710,-73.90080333,40.81625667,24-07-2021 15:22,0.985331716,Bronx,27.9,41.8,2.8,105,229
1711,-73.9016,40.81714833,24-07-2021 15:22,0.985331716,Bronx,27.9,41.8,2.8,105,229
1712,-73.91202167,40.82016667,24-07-2021 15:22,1.009974024,Bronx,27.9,41.8,2.8,105,229
1713,-73.91205167,40.82010167,24-07-2021 15:22,1.009974024,Bronx,27.9,41.8,2.8,105,229
1714,-73.91207833,40.82004167,24-07-2021 15:22,1.016465169,Bronx,27.9,41.8,2.8,105,229
1715,-73.90185,40.81718833,24-07-2021 15:22,0.987375224,Bronx,27.9,41.8,2.8,105,229
1716,-73.90176667,40.81717167,24-07-2021 15:22,0.989538939,Bronx,27.9,41.8,2.8,105,229
1717,-73.91096833,40.819325,24-07-2021 15:22,1.009974024,Bronx,27.9,41.8,2.8,105,229
1718,-73.91100833,40.81933667,24-07-2021 15:22,1.012137739,Bronx,27.9,41.8,2.8,105,229
1719,-73.91106,40.81935667,24-07-2021 15:22,1.012137739,Bronx,27.9,41.8,2.8,105,229
1720,-73.91112167,40.81937167,24-07-2021 15:22,1.014301454,Bronx,27.9,41.8,2.8,105,229
1721,-73.91118833,40.81938667,24-07-2021 15:22,1.014301454,Bronx,27.9,41.8,2.8,105,229
1722,-73.91125833,40.81940333,24-07-2021 15:22,1.014301454,Bronx,27.9,41.8,2.8,105,229
1723,-73.91132667,40.81942,24-07-2021 15:22,1.014301454,Bronx,27.9,41.8,2.8,105,229
1724,-73.91147,40.81946833,24-07-2021 15:22,1.014301454,Bronx,27.9,41.8,2.8,105,229
1725,-73.911545,40.8195,24-07-2021 15:22,1.016465169,Bronx,27.9,41.8,2.8,105,229
1726,-73.90168,40.81716333,24-07-2021 15:22,0.989538939,Bronx,27.9,41.8,2.8,105,229
1727,-73.91174333,40.8196,24-07-2021 15:22,1.018628884,Bronx,27.9,41.8,2.8,105,229
1728,-73.91180167,40.81963,24-07-2021 15:22,1.018628884,Bronx,27.9,41.8,2.8,105,229
1729,-73.911855,40.81966167,24-07-2021 15:22,1.016465169,Bronx,27.9,41.8,2.8,105,229
1730,-73.91191,40.81968833,24-07-2021 15:22,1.016465169,Bronx,27.9,41.8,2.8,105,229
1731,-73.91197333,40.81970833,24-07-2021 15:22,1.016465169,Bronx,27.9,41.8,2.8,105,229
1732,-73.91203833,40.81972833,24-07-2021 15:22,1.016465169,Bronx,27.9,41.8,2.8,105,229
1733,-73.9121,40.81975,24-07-2021 15:22,1.020792599,Bronx,27.9,41.8,2.8,105,229
1734,-73.91213833,40.81977833,24-07-2021 15:22,1.020792599,Bronx,27.9,41.8,2.8,105,229
1735,-73.91215,40.81981333,24-07-2021 15:22,1.022956314,Bronx,27.9,41.8,2.8,105,229
1736,-73.91214833,40.81985167,24-07-2021 15:22,1.022956314,Bronx,27.9,41.8,2.8,105,229
1737,-73.91212667,40.81991667,24-07-2021 15:22,1.016465169,Bronx,27.9,41.8,2.8,105,229
1738,-73.91211167,40.81994667,24-07-2021 15:22,1.016465169,Bronx,27.9,41.8,2.8,105,229
1739,-73.912095,40.81999167,24-07-2021 15:22,1.016465169,Bronx,27.9,41.8,2.8,105,229
1740,-73.90075667,40.81616333,24-07-2021 15:22,0.985331716,Bronx,27.9,41.8,2.8,105,229
1741,-73.90071167,40.81607,24-07-2021 15:22,0.983168001,Bronx,27.9,41.8,2.8,105,229
1742,-73.901355,40.81703,24-07-2021 15:22,0.987495431,Bronx,27.9,41.8,2.8,105,229
1743,-73.90060833,40.81587667,24-07-2021 15:22,0.985331716,Bronx,27.9,41.8,2.8,105,229
1744,-73.91932833,40.82177,24-07-2021 15:22,1.02007136,Bronx,27.9,41.8,2.8,105,229
1745,-73.91944667,40.82181,24-07-2021 15:22,1.02007136,Bronx,27.9,41.8,2.8,105,229
1746,-73.91956833,40.82184333,24-07-2021 15:22,1.02007136,Bronx,27.9,41.8,2.8,105,229
1747,-73.91969,40.82187667,24-07-2021 15:22,1.02007136,Bronx,27.9,41.8,2.8,105,229
1748,-73.91981167,40.82191,24-07-2021 15:22,1.022235075,Bronx,27.9,41.8,2.8,105,229
1749,-73.91992667,40.82194333,24-07-2021 15:22,1.022235075,Bronx,27.9,41.8,2.8,105,229
1750,-73.920125,40.82201,24-07-2021 15:22,1.02439879,Bronx,27.9,41.8,2.8,105,229
1751,-73.92021,40.82204667,24-07-2021 15:22,1.022235075,Bronx,27.9,41.8,2.8,105,229
1752,-73.92033833,40.822115,24-07-2021 15:22,1.026562505,Bronx,27.9,41.8,2.8,105,229
1753,-73.92037167,40.82220333,24-07-2021 15:22,1.013460009,Bronx,27.9,41.8,2.8,105,229
1754,-73.91899,40.82165,24-07-2021 15:22,1.015743931,Bronx,27.9,41.8,2.8,105,229
1755,-73.92035833,40.82222333,24-07-2021 15:22,1.013460009,Bronx,27.9,41.8,2.8,105,229
1756,-73.92032333,40.82227833,24-07-2021 15:22,1.002641435,Bronx,27.9,41.8,2.8,105,229
1757,-73.92031333,40.82230833,24-07-2021 15:22,1.002641435,Bronx,27.9,41.8,2.8,105,229
1758,-73.92025333,40.822455,24-07-2021 15:22,1.002641435,Bronx,27.9,41.8,2.8,105,229
1759,-73.92022667,40.82251167,24-07-2021 15:22,1.002641435,Bronx,27.9,41.8,2.8,105,229
1760,-73.92019667,40.82262167,24-07-2021 15:22,0.99615029,Bronx,27.9,41.8,2.8,105,229
1761,-73.92023667,40.82263333,24-07-2021 15:22,0.99615029,Bronx,27.9,41.8,2.8,105,229
1762,-73.92029667,40.822655,24-07-2021 15:22,0.993986575,Bronx,27.9,41.8,2.8,105,229
1763,-73.92037167,40.82268,24-07-2021 15:22,0.993986575,Bronx,27.9,41.8,2.8,105,229
1764,-73.89989667,40.81443667,24-07-2021 15:22,0.985331716,Bronx,27.9,41.8,2.8,105,229
1765,-73.899875,40.81440667,24-07-2021 15:22,0.985331716,Bronx,27.9,41.8,2.8,105,229
1766,-73.90066333,40.81597333,24-07-2021 15:22,0.983168001,Bronx,27.9,41.8,2.8,105,229
1767,-73.91887333,40.82161833,24-07-2021 15:22,1.015743931,Bronx,27.9,41.8,2.8,105,229
1768,-73.92032833,40.82226167,24-07-2021 15:22,1.00480515,Bronx,27.9,41.8,2.8,105,229
1769,-73.91829833,40.82144667,24-07-2021 15:22,1.011416501,Bronx,27.9,41.8,2.8,105,229
1770,-73.91863833,40.82155,24-07-2021 15:22,1.013580216,Bronx,27.9,41.8,2.8,105,229
1771,-73.90037,40.81538333,24-07-2021 15:22,0.989659146,Bronx,27.9,41.8,2.8,105,229
1772,-73.90032667,40.81529833,24-07-2021 15:22,0.99182286,Bronx,27.9,41.8,2.8,105,229
1773,-73.900285,40.81521833,24-07-2021 15:22,0.99182286,Bronx,27.9,41.8,2.8,105,229
1774,-73.90025167,40.81514333,24-07-2021 15:22,0.981004286,Bronx,27.9,41.8,2.8,105,229
1775,-73.90021667,40.81507167,24-07-2021 15:22,0.981004286,Bronx,27.9,41.8,2.8,105,229
1776,-73.900155,40.81492167,24-07-2021 15:22,0.983168001,Bronx,27.9,41.8,2.8,105,229
1777,-73.90008,40.81477167,24-07-2021 15:22,0.985331716,Bronx,27.9,41.8,2.8,105,229
1778,-73.90004167,40.814695,24-07-2021 15:22,0.985331716,Bronx,27.9,41.8,2.8,105,229
1779,-73.89999667,40.81461667,24-07-2021 15:22,0.985331716,Bronx,27.9,41.8,2.8,105,229
1780,-73.899955,40.814545,24-07-2021 15:22,0.985331716,Bronx,27.9,41.8,2.8,105,229
1781,-73.90018833,40.81499833,24-07-2021 15:22,0.983168001,Bronx,27.9,41.8,2.8,105,229
1782,-73.91781667,40.82133167,24-07-2021 15:22,1.009252786,Bronx,27.9,41.8,2.8,105,229
1783,-73.91740833,40.82124,24-07-2021 15:22,1.007089071,Bronx,27.9,41.8,2.8,105,229
1784,-73.91747833,40.82126333,24-07-2021 15:22,1.007089071,Bronx,27.9,41.8,2.8,105,229
1785,-73.91754333,40.821285,24-07-2021 15:22,1.007089071,Bronx,27.9,41.8,2.8,105,229
1786,-73.91761167,40.82130167,24-07-2021 15:22,1.007089071,Bronx,27.9,41.8,2.8,105,229
1787,-73.91767333,40.82131333,24-07-2021 15:22,1.009252786,Bronx,27.9,41.8,2.8,105,229
1788,-73.91771833,40.82132333,24-07-2021 15:22,1.009252786,Bronx,27.9,41.8,2.8,105,229
1789,-73.91819167,40.82142,24-07-2021 15:22,1.009252786,Bronx,27.9,41.8,2.8,105,229
1790,-73.91792,40.82136333,24-07-2021 15:22,1.007089071,Bronx,27.9,41.8,2.8,105,229
1791,-73.91809,40.82139833,24-07-2021 15:22,1.009252786,Bronx,27.9,41.8,2.8,105,229
1792,-73.899925,40.81448167,24-07-2021 15:22,0.985331716,Bronx,27.9,41.8,2.8,105,229
1793,-73.89832167,40.81421667,24-07-2021 15:23,0.994106782,Bronx,27.3,44.4,3.7,162,511
1794,-73.91928333,40.83542833,24-07-2021 15:23,0.988937907,Bronx,27.3,44.4,3.7,162,511
1795,-73.89829,40.81424833,24-07-2021 15:23,0.994106782,Bronx,27.3,44.4,3.7,162,511
1796,-73.89839,40.81414667,24-07-2021 15:23,0.996270497,Bronx,27.3,44.4,3.7,162,511
1797,-73.89835333,40.81418333,24-07-2021 15:23,0.996270497,Bronx,27.3,44.4,3.7,162,511
1798,-73.89826,40.814275,24-07-2021 15:23,0.994106782,Bronx,27.3,44.4,3.7,162,511
1799,-73.91930667,40.83537833,24-07-2021 15:23,0.988937907,Bronx,27.3,44.4,3.7,162,511
1800,-73.89802833,40.81451167,24-07-2021 15:23,0.996270497,Bronx,27.3,44.4,3.7,162,511
1801,-73.89814667,40.81438167,24-07-2021 15:23,0.991943067,Bronx,27.3,44.4,3.7,162,511
1802,-73.91932167,40.835345,24-07-2021 15:23,0.986774192,Bronx,27.3,44.4,3.7,162,511
1803,-73.91929667,40.83540333,24-07-2021 15:23,0.988937907,Bronx,27.3,44.4,3.7,162,511
1804,-73.89843167,40.814105,24-07-2021 15:23,0.991943067,Bronx,27.3,44.4,3.7,162,511
1805,-73.89823167,40.8143,24-07-2021 15:23,0.994106782,Bronx,27.3,44.4,3.7,162,511
1806,-73.89848167,40.81406333,24-07-2021 15:23,0.991943067,Bronx,27.3,44.4,3.7,162,511
1807,-73.89929833,40.81347833,24-07-2021 15:23,0.981124492,Bronx,27.3,44.4,3.7,162,511
1808,-73.89861,40.813965,24-07-2021 15:23,0.991943067,Bronx,27.3,44.4,3.7,162,511
1809,-73.898685,40.81390833,24-07-2021 15:23,0.994106782,Bronx,27.3,44.4,3.7,162,511
1810,-73.89875333,40.81384667,24-07-2021 15:23,0.994106782,Bronx,27.3,44.4,3.7,162,511
1811,-73.89881167,40.81378,24-07-2021 15:23,0.985451922,Bronx,27.3,44.4,3.7,162,511
1812,-73.89887,40.81371333,24-07-2021 15:23,0.985451922,Bronx,27.3,44.4,3.7,162,511
